ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Category	Part
11.4.3.2	Phytohormone action.cytokinin.conjugation and degradation.cytokinin dehydrogenase	3/575	15/44548	8.670285583832185e-4	0.007152985606661552	0.005323859569019763	Glyma.03G133300/Glyma.09G063900/Glyma.17G054500	3	MapMan	Flower
GO:0042744	hydrogen peroxide catabolic process	4/30	166/33985	1.3624072464183778e-5	0.0011883016066858742	6.717494462746658e-4	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	GO	Hypocotyl
GO:0004601	peroxidase activity	4/30	218/33985	3.959753740056815e-5	0.0011883016066858742	6.717494462746658e-4	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	GO	Hypocotyl
GO:0042743	hydrogen peroxide metabolic process	4/30	219/33985	4.030955524560221e-5	0.0011883016066858742	6.717494462746658e-4	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	GO	Hypocotyl
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	4/30	224/33985	4.401117061799534e-5	0.0011883016066858742	6.717494462746658e-4	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	GO	Hypocotyl
GO:0016209	antioxidant activity	4/30	254/33985	7.16669414629056e-5	0.001548005935598761	8.750910747049528e-4	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	GO	Hypocotyl
GO:0072593	reactive oxygen species metabolic process	4/30	352/33985	2.5060400902755954e-4	0.004510872162496072	0.0025500057058944663	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	GO	Hypocotyl
GO:0004497	monooxygenase activity	4/30	398/33985	3.9901353415489657e-4	0.006156208812675547	0.003480118042253234	Glyma.03G142100/Glyma.06G176200/Glyma.13G072100/Glyma.17G209100	4	GO	Hypocotyl
GO:0005506	iron ion binding	4/30	459/33985	6.813574623909778e-4	0.0091983257422782	0.005199833265615357	Glyma.03G142100/Glyma.06G176200/Glyma.13G072100/Glyma.17G209100	4	GO	Hypocotyl
IPR033905	Secretory peroxidase	4/34	142/37487	8.377534148733517e-6	2.2727818049326367e-4	7.59492666644156e-5	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	InterPro	Hypocotyl
IPR000823	Plant peroxidase	4/34	145/37487	9.098857503036122e-6	2.2727818049326367e-4	7.59492666644156e-5	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	InterPro	Hypocotyl
IPR002016	Haem peroxidase	4/34	159/37487	1.3086363165630863e-5	2.2727818049326367e-4	7.59492666644156e-5	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	InterPro	Hypocotyl
IPR010255	Haem peroxidase superfamily	4/34	163/37487	1.4430360666238964e-5	2.2727818049326367e-4	7.59492666644156e-5	Glyma.09G022500/Glyma.10G050800/Glyma.12G101200/Glyma.12G195600	4	InterPro	Hypocotyl
IPR044775	Sugar transporter ERD6/Tret1-like	2/34	12/37487	5.2398062680516555e-5	6.602155897745085e-4	2.2062342181270126e-4	Glyma.13G213300/Glyma.15G099500	2	InterPro	Hypocotyl
IPR002401	Cytochrome P450, E-class, group I	4/34	271/37487	1.0443346591928003e-4	0.0010965513921524404	3.6643321375185974e-4	Glyma.03G142100/Glyma.06G176200/Glyma.13G072100/Glyma.17G209100	4	InterPro	Hypocotyl
IPR001128	Cytochrome P450	4/34	300/37487	1.5428721960180015e-4	0.0012621748174936722	4.217793876336415e-4	Glyma.03G142100/Glyma.06G176200/Glyma.13G072100/Glyma.17G209100	4	InterPro	Hypocotyl
IPR036396	Cytochrome P450 superfamily	4/34	303/37487	1.6027616730078376e-4	0.0012621748174936722	4.217793876336415e-4	Glyma.03G142100/Glyma.06G176200/Glyma.13G072100/Glyma.17G209100	4	InterPro	Hypocotyl
IPR027923	Hydrophobic seed protein domain	2/34	36/37487	4.933836645916195e-4	0.0034536856521413363	0.001154113835302034	Glyma.17G139800/Glyma.17G139900	2	InterPro	Hypocotyl
IPR006045	Cupin 1	2/34	64/37487	0.0015539216648709517	0.009789706488686996	0.0032714140313072665	Glyma.05G169200/Glyma.07G038800	2	InterPro	Hypocotyl
24.2.2.1.5	Solute transport.carrier-mediated transport.MFS superfamily.SP family.monosaccharide transporter (ERD6)	2/44	12/44548	6.25300072109749e-5	7.503600865316987e-4	2.6328424088831534e-4	Glyma.13G213300/Glyma.15G099500	2	MapMan	Hypocotyl
GO:0009904	chloroplast accumulation movement	3/73	19/33985	8.988284758055651e-6	0.0038200210221736516	0.0029708646463468148	Glyma.08G266500/Glyma.16G095000/Glyma.19G001900	3	GO	Leaf
GO:0010333	terpene synthase activity	3/73	25/33985	2.1137712997917476e-5	0.004245521236336822	0.003301779983182074	Glyma.12G138800/Glyma.13G250400/Glyma.13G321100	3	GO	Leaf
GO:0009903	chloroplast avoidance movement	3/73	28/33985	2.9968385197671687e-5	0.004245521236336822	0.003301779983182074	Glyma.08G266500/Glyma.16G095000/Glyma.19G001900	3	GO	Leaf
GO:0016838	carbon-oxygen lyase activity, acting on phosphates	3/73	37/33985	7.009891020062469e-5	0.007448009208816373	0.005792383632367408	Glyma.12G138800/Glyma.13G250400/Glyma.13G321100	3	GO	Leaf
GO:0009902	chloroplast relocation	3/73	43/33985	1.1031220985811691e-4	0.007813781531616614	0.0060768480518331065	Glyma.08G266500/Glyma.16G095000/Glyma.19G001900	3	GO	Leaf
GO:0051667	establishment of plastid localization	3/73	43/33985	1.1031220985811691e-4	0.007813781531616614	0.0060768480518331065	Glyma.08G266500/Glyma.16G095000/Glyma.19G001900	3	GO	Leaf
IPR034741	Terpene cyclase-like 1, C-terminal domain	3/82	12/37487	2.1878781564579698e-6	3.1505445452994764e-4	1.6581813396313033e-4	Glyma.12G138800/Glyma.13G250400/Glyma.13G321100	3	InterPro	Leaf
IPR001906	Terpene synthase, N-terminal domain	3/82	17/37487	6.709303709422326e-6	3.858457555521108e-4	2.0307671344847936e-4	Glyma.12G138800/Glyma.13G250400/Glyma.13G321100	3	InterPro	Leaf
IPR036965	Terpene synthase, N-terminal domain superfamily	3/82	18/37487	8.038453240668975e-6	3.858457555521108e-4	2.0307671344847936e-4	Glyma.12G138800/Glyma.13G250400/Glyma.13G321100	3	InterPro	Leaf
IPR005630	Terpene synthase, metal-binding domain	3/82	20/37487	1.1194763989639748e-5	4.030115036270309e-4	2.1211131769843732e-4	Glyma.12G138800/Glyma.13G250400/Glyma.13G321100	3	InterPro	Leaf
IPR008545	WEB family	3/82	26/37487	2.529112343050705e-5	7.28384354798603e-4	3.833601867361068e-4	Glyma.08G266500/Glyma.16G095000/Glyma.19G001900	3	InterPro	Leaf
IPR002160	Proteinase inhibitor I3, Kunitz legume	3/82	35/37487	6.27675831640739e-5	0.0011298164969533303	5.946402615543844e-4	Glyma.01G095232/Glyma.01G096200/Glyma.08G341700	3	InterPro	Leaf
IPR008930	Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid	3/82	35/37487	6.27675831640739e-5	0.0011298164969533303	5.946402615543844e-4	Glyma.12G138800/Glyma.13G250400/Glyma.13G321100	3	InterPro	Leaf
IPR011065	Kunitz inhibitor STI-like superfamily	3/82	35/37487	6.27675831640739e-5	0.0011298164969533303	5.946402615543844e-4	Glyma.01G095232/Glyma.01G096200/Glyma.08G341700	3	InterPro	Leaf
IPR008949	Isoprenoid synthase domain superfamily	3/82	45/37487	1.3395511005661394e-4	0.002143281760905823	0.0011280430320556962	Glyma.12G138800/Glyma.13G250400/Glyma.13G321100	3	InterPro	Leaf
IPR044814	Terpene cyclases, class 1, plant	2/82	13/37487	3.62950350415236e-4	0.005226485045979399	0.0027507816031470517	Glyma.12G138800/Glyma.13G321100	2	InterPro	Leaf
IPR011831	Glucose-1-phosphate adenylyltransferase	2/82	14/37487	4.228406557909407e-4	0.005535368584899588	0.002913351886789256	Glyma.07G258500/Glyma.17G015600	2	InterPro	Leaf
IPR012876	Protein of unknown function DUF1677, plant	2/82	17/37487	6.292497154070777e-4	0.007550996584884932	0.003974208728886806	Glyma.08G201800/Glyma.15G019000	2	InterPro	Leaf
9.1.4.2	Secondary metabolism.terpenoids.terpene biosynthesis.mono-/sesquiterpene-/diterpene synthase	3/108	17/44548	9.192116881970295e-6	2.2061080516728708e-4	1.3546277510272014e-4	Glyma.12G138800/Glyma.13G250400/Glyma.13G321100	3	MapMan	Leaf
19.4.6.2	Protein homeostasis.proteolysis.protease inhibitor activities.Kunitz protease inhibitor	3/108	35/44548	8.570682757983249e-5	0.0010284819309579899	6.315239926935025e-4	Glyma.01G095232/Glyma.01G096200/Glyma.08G341700	3	MapMan	Leaf
3.2.2.3	Carbohydrate metabolism.starch metabolism.biosynthesis.ADP-glucose pyrophosphorylase	2/108	14/44548	5.199200090004146e-4	0.0041593600720033165	0.0025539930266687033	Glyma.07G258500/Glyma.17G015600	2	MapMan	Leaf
GO:0042744	hydrogen peroxide catabolic process	16/501	166/33985	3.8934694746020095e-9	4.2360947883669865e-6	3.75002586237983e-6	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G227200/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	16	GO	Nodule
GO:0004601	peroxidase activity	17/501	218/33985	3.1050832600612194e-8	1.2045220190565638e-5	1.0663096434179136e-5	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G066751/Glyma.04G227200/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	17	GO	Nodule
GO:0042743	hydrogen peroxide metabolic process	17/501	219/33985	3.321292331957437e-8	1.2045220190565638e-5	1.0663096434179136e-5	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G227200/Glyma.08G097300/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	17	GO	Nodule
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	17/501	224/33985	4.624006030135789e-8	1.2577296401969348e-5	1.1134119783090124e-5	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G066751/Glyma.04G227200/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	17	GO	Nodule
GO:0016209	antioxidant activity	17/501	254/33985	2.818244913258831e-7	6.132500931251216e-5	5.428829675014379e-5	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G066751/Glyma.04G227200/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	17	GO	Nodule
GO:0003852	2-isopropylmalate synthase activity	5/501	13/33985	7.966946396245514e-7	1.4446729465191868e-4	1.278904553081517e-4	Glyma.11G169473/Glyma.11G169682/Glyma.11G169891/Glyma.13G024700/Glyma.13G024900	5	GO	Nodule
GO:0019825	oxygen binding	5/501	16/33985	2.6067429058376627e-6	4.0516232593591095e-4	3.5867214418668596e-4	Glyma.04G079200/Glyma.10G198800/Glyma.10G199000/Glyma.10G199100/Glyma.20G191200	5	GO	Nodule
GO:0003680	minor groove of adenine-thymine-rich DNA binding	8/501	63/33985	4.013591666914467e-6	5.458484667003675e-4	4.8321531252983383e-4	Glyma.01G198800/Glyma.05G111500/Glyma.09G245800/Glyma.10G188400/Glyma.11G043100/Glyma.17G155400/Glyma.18G247200/Glyma.20G222000	8	GO	Nodule
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	22/501	494/33985	5.383870788251113e-6	6.508501575130234e-4	5.761686282163472e-4	Glyma.01G078300/Glyma.02G044200/Glyma.04G052100/Glyma.04G242500/Glyma.05G220500/Glyma.06G081300/Glyma.06G176200/Glyma.07G089700/Glyma.07G160700/Glyma.07G267100/Glyma.08G026900/Glyma.08G038600/Glyma.09G048900/Glyma.11G175900/Glyma.11G250200/Glyma.13G051600/Glyma.16G121700/Glyma.17G125300/Glyma.17G125400/Glyma.18G080601/Glyma.19G170800/Glyma.20G153400	22	GO	Nodule
GO:0072593	reactive oxygen species metabolic process	18/501	352/33985	6.0150331911177476e-6	6.544356111936109e-4	5.793426705129199e-4	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G227200/Glyma.08G097300/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G164800/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	18	GO	Nodule
GO:0000217	DNA secondary structure binding	8/501	68/33985	7.183060330233408e-6	6.911838642298838e-4	6.118742606137225e-4	Glyma.01G198800/Glyma.05G111500/Glyma.09G245800/Glyma.10G188400/Glyma.11G043100/Glyma.17G155400/Glyma.18G247200/Glyma.20G222000	8	GO	Nodule
GO:0008131	primary amine oxidase activity	5/501	20/33985	8.812263196606917e-6	6.911838642298838e-4	6.118742606137225e-4	Glyma.09G063900/Glyma.13G104700/Glyma.17G019300/Glyma.17G054500/Glyma.20G145100	5	GO	Nodule
GO:0009098	leucine biosynthetic process	5/501	20/33985	8.812263196606917e-6	6.911838642298838e-4	6.118742606137225e-4	Glyma.11G169473/Glyma.11G169682/Glyma.11G169891/Glyma.13G024700/Glyma.13G024900	5	GO	Nodule
GO:0004497	monooxygenase activity	19/501	398/33985	8.893910017663946e-6	6.911838642298838e-4	6.118742606137225e-4	Glyma.01G078300/Glyma.04G052100/Glyma.04G242500/Glyma.05G220500/Glyma.06G081300/Glyma.06G176200/Glyma.07G089700/Glyma.07G160700/Glyma.07G267100/Glyma.08G026900/Glyma.08G038600/Glyma.09G048900/Glyma.11G175900/Glyma.11G250200/Glyma.13G051600/Glyma.17G125300/Glyma.17G125400/Glyma.18G080601/Glyma.19G170800	19	GO	Nodule
GO:0005506	iron ion binding	20/501	459/33985	1.9543781334826993e-5	0.0014175756061527846	0.0012549164857099436	Glyma.01G078300/Glyma.02G044200/Glyma.03G102000/Glyma.04G052100/Glyma.05G220500/Glyma.06G176200/Glyma.07G089700/Glyma.07G160700/Glyma.07G267100/Glyma.08G026900/Glyma.09G048900/Glyma.11G175900/Glyma.11G250200/Glyma.12G128900/Glyma.13G051600/Glyma.14G058700/Glyma.16G121700/Glyma.17G125300/Glyma.17G125400/Glyma.18G080601	20	GO	Nodule
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	8/501	91/33985	6.146431884176539e-5	0.004179573681240046	0.0036999902460667974	Glyma.04G242500/Glyma.05G220500/Glyma.06G081300/Glyma.07G267100/Glyma.08G026900/Glyma.08G038600/Glyma.13G051600/Glyma.19G170800	8	GO	Nodule
GO:0006551	leucine metabolic process	5/501	33/33985	1.1518636106035943e-4	0.006962375601870614	0.006163480723405197	Glyma.11G169473/Glyma.11G169682/Glyma.11G169891/Glyma.13G024700/Glyma.13G024900	5	GO	Nodule
GO:0008422	beta-glucosidase activity	5/501	33/33985	1.1518636106035943e-4	0.006962375601870614	0.006163480723405197	Glyma.11G129300/Glyma.11G129800/Glyma.12G053900/Glyma.12G054100/Glyma.20G164600	5	GO	Nodule
GO:0009735	response to cytokinin	14/501	292/33985	1.2654518241000343e-4	0.007246376761162302	0.0064148942883741344	Glyma.01G036600/Glyma.06G115800/Glyma.07G256700/Glyma.09G063900/Glyma.10G198800/Glyma.10G199000/Glyma.10G199100/Glyma.12G195600/Glyma.13G104700/Glyma.17G052900/Glyma.17G053000/Glyma.17G054500/Glyma.19G170800/Glyma.20G191200	14	GO	Nodule
GO:0005381	iron ion transmembrane transporter activity	5/501	34/33985	1.3341897561716277e-4	0.007257992273573655	0.006425176983668628	Glyma.05G121600/Glyma.06G115800/Glyma.08G076300/Glyma.12G237433/Glyma.13G203000	5	GO	Nodule
GO:0015926	glucosidase activity	6/501	55/33985	1.5663705389833604e-4	0.008115291173399505	0.007184105479547742	Glyma.05G146400/Glyma.11G129300/Glyma.11G129800/Glyma.12G053900/Glyma.12G054100/Glyma.20G164600	6	GO	Nodule
GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	5/501	36/33985	1.7643393190009554e-4	0.008725459904877452	0.007724260654956335	Glyma.09G063900/Glyma.13G104700/Glyma.17G019300/Glyma.17G054500/Glyma.20G145100	5	GO	Nodule
IPR002016	Haem peroxidase	17/576	159/37487	4.821555714768948e-10	1.260347222020963e-7	1.0245906708529551e-7	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G066751/Glyma.04G227200/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	17	InterPro	Nodule
IPR010255	Haem peroxidase superfamily	17/576	163/37487	7.109701328660579e-10	1.260347222020963e-7	1.0245906708529551e-7	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G066751/Glyma.04G227200/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	17	InterPro	Nodule
IPR033905	Secretory peroxidase	16/576	142/37487	7.174652117766393e-10	1.260347222020963e-7	1.0245906708529551e-7	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G227200/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	16	InterPro	Nodule
IPR000823	Plant peroxidase	16/576	145/37487	9.792137800847857e-10	1.290114155261705e-7	1.0487894960381784e-7	Glyma.01G171100/Glyma.02G052700/Glyma.02G135100/Glyma.02G135200/Glyma.02G171600/Glyma.04G227200/Glyma.11G072000/Glyma.12G101200/Glyma.12G195600/Glyma.13G172300/Glyma.16G164300/Glyma.17G052900/Glyma.17G053000/Glyma.18G055400/Glyma.18G055500/Glyma.20G001400	16	InterPro	Nodule
IPR014476	AT-hook motif nuclear-localized protein 15-29	8/576	30/37487	1.286610299522807e-8	1.3560872556970387e-6	1.1024218776963844e-6	Glyma.01G198800/Glyma.05G111500/Glyma.09G245800/Glyma.10G188400/Glyma.11G043100/Glyma.17G155400/Glyma.18G247200/Glyma.20G222000	8	InterPro	Nodule
IPR045012	Protein NLP	6/576	14/37487	3.468071583247468e-8	3.018434306472166e-6	2.45381556523354e-6	Glyma.02G311000/Glyma.04G000600/Glyma.06G000400/Glyma.11G125500/Glyma.12G050100/Glyma.14G001600	6	InterPro	Nodule
IPR036259	MFS transporter superfamily	23/576	384/37487	4.009305530418437e-8	3.018434306472166e-6	2.45381556523354e-6	Glyma.01G174501/Glyma.01G200100/Glyma.02G224600/Glyma.04G112100/Glyma.04G220700/Glyma.06G145200/Glyma.06G192100/Glyma.08G037200/Glyma.10G006700/Glyma.10G036800/Glyma.10G249500/Glyma.11G066000/Glyma.11G066100/Glyma.11G066300/Glyma.11G066400/Glyma.11G223900/Glyma.11G224200/Glyma.11G224233/Glyma.11G224266/Glyma.11G224400/Glyma.15G099500/Glyma.18G033900/Glyma.20G144300	23	InterPro	Nodule
IPR001360	Glycoside hydrolase family 1	9/576	51/37487	7.6871998396916e-8	5.063942894396841e-6	4.116697808887475e-6	Glyma.07G151800/Glyma.07G151900/Glyma.11G129300/Glyma.11G129800/Glyma.12G053800/Glyma.12G053900/Glyma.12G054000/Glyma.12G054100/Glyma.16G097200	9	InterPro	Nodule
IPR003035	RWP-RK domain	6/576	17/37487	1.374223883961663e-7	8.04684429830885e-6	6.541627143536807e-6	Glyma.02G311000/Glyma.04G000600/Glyma.06G000400/Glyma.11G125500/Glyma.12G050100/Glyma.14G001600	6	InterPro	Nodule
IPR005175	PPC domain	9/576	61/37487	3.823481633329936e-7	2.0149748207648764e-5	1.6380600260687204e-5	Glyma.01G156900/Glyma.01G198800/Glyma.05G111500/Glyma.09G245800/Glyma.10G188400/Glyma.11G043100/Glyma.17G155400/Glyma.18G247200/Glyma.20G222000	9	InterPro	Nodule
IPR034891	Protein NLP, PB1 domain	5/576	12/37487	6.09804306466216e-7	2.9215169955245072e-5	2.3750272988684204e-5	Glyma.02G311000/Glyma.04G000600/Glyma.11G125500/Glyma.12G050100/Glyma.14G001600	5	InterPro	Nodule
IPR000109	Proton-dependent oligopeptide transporter family	11/576	108/37487	9.219063515732929e-7	4.048705393992711e-5	3.291367413073073e-5	Glyma.01G200100/Glyma.02G224600/Glyma.04G220700/Glyma.06G145200/Glyma.08G037200/Glyma.11G223900/Glyma.11G224200/Glyma.11G224233/Glyma.11G224266/Glyma.11G224400/Glyma.18G033900	11	InterPro	Nodule
IPR005828	Major facilitator,  sugar transporter-like	10/576	122/37487	2.0066958271774426e-5	8.134836160942402e-4	6.613159527621208e-4	Glyma.06G192100/Glyma.10G006700/Glyma.10G036800/Glyma.10G249500/Glyma.11G066000/Glyma.11G066100/Glyma.11G066300/Glyma.11G066400/Glyma.15G099500/Glyma.20G144300	10	InterPro	Nodule
IPR001929	Germin	6/576	39/37487	2.7188546510344084e-5	0.0010234545722108096	8.320104082488756e-4	Glyma.16G060700/Glyma.16G060800/Glyma.16G060900/Glyma.19G058900/Glyma.19G086100/Glyma.20G220900	6	InterPro	Nodule
IPR000270	PB1 domain	7/576	63/37487	5.124428139042516e-5	0.0018003824195169374	0.0014636085983089856	Glyma.02G311000/Glyma.04G000600/Glyma.04G207600/Glyma.05G204500/Glyma.11G125500/Glyma.12G050100/Glyma.14G001600	7	InterPro	Nodule
IPR001128	Cytochrome P450	15/576	300/37487	7.343639148787038e-5	0.0024188111446317305	0.0019663560089186348	Glyma.01G078300/Glyma.04G052100/Glyma.05G220500/Glyma.06G176200/Glyma.07G089700/Glyma.07G160700/Glyma.07G267100/Glyma.08G026900/Glyma.09G048900/Glyma.11G175900/Glyma.11G250200/Glyma.13G051600/Glyma.17G125300/Glyma.17G125400/Glyma.18G080601	15	InterPro	Nodule
IPR036396	Cytochrome P450 superfamily	15/576	303/37487	8.20571672415615e-5	0.0025437721844884065	0.002067942233270312	Glyma.01G078300/Glyma.04G052100/Glyma.05G220500/Glyma.06G176200/Glyma.07G089700/Glyma.07G160700/Glyma.07G267100/Glyma.08G026900/Glyma.09G048900/Glyma.11G175900/Glyma.11G250200/Glyma.13G051600/Glyma.17G125300/Glyma.17G125400/Glyma.18G080601	15	InterPro	Nodule
IPR002401	Cytochrome P450, E-class, group I	14/576	271/37487	8.971218496228779e-5	0.0026265734152847594	0.0021352549286345695	Glyma.01G078300/Glyma.04G052100/Glyma.05G220500/Glyma.06G176200/Glyma.07G089700/Glyma.07G160700/Glyma.07G267100/Glyma.08G026900/Glyma.09G048900/Glyma.11G175900/Glyma.11G250200/Glyma.13G051600/Glyma.17G125300/Glyma.17G125400	14	InterPro	Nodule
