BioProject	BioSample	Run	before_nreads	before_nbases	before_q20bases	before_q30bases	before_q20rate	before_q30rate	before_GCcontent	before_meanlength	after_nreads	after_nbases	after_q20bases	after_q30bases	after_q20rate	after_q30rate	after_GCcontent	after_meanlength	filter_n_passed	filter_n_lowquality	filter_n_too_many_N	filter_n_tooshort	filter_n_toolong	duplication_rate
PRJNA730888	SAMN19243751	SRR14615497	21083006	3142369246	3015437203	2839764556	0.959606	0.903702	0.453109	149	20424324	3041154576	2934508493	2773840793	0.964932	0.912101	0.451548	149	20424324	386374	4648	267660	0	0.368362
PRJNA730888	SAMN19243750	SRR14615498	22039620	3280974270	3158087824	2986601745	0.962546	0.910279	0.436753	148	21604070	3214643598	3109823464	2950361169	0.967393	0.917788	0.436964	148	21604070	375804	4750	54996	0	0.362213
PRJNA730888	SAMN19243696	SRR14615499	22795482	3397446421	3252401688	3057936776	0.957308	0.900069	0.4539	149	22205940	3307722570	3187170658	3009064134	0.963554	0.909709	0.453962	148	22205940	507266	5028	77248	0	0.309122
PRJNA730888	SAMN19243749	SRR14615500	20004244	2984478521	2853046538	2681664291	0.955961	0.898537	0.431738	149	19467410	2903088746	2795264011	2639298816	0.962859	0.909135	0.431881	149	19467410	501118	4284	31432	0	0.30703
PRJNA730888	SAMN19243748	SRR14615501	20659720	3083007533	2949011563	2768268084	0.956537	0.897912	0.426676	149	20193014	3012154149	2898794082	2731652997	0.962366	0.906877	0.426718	149	20193014	426576	4210	35920	0	0.26963
PRJNA730888	SAMN19243747	SRR14615502	20489582	3058254299	2930612783	2760074996	0.958263	0.9025	0.425227	149	19993770	2983057653	2876613976	2720044544	0.964317	0.911831	0.425244	149	19993770	446926	4514	44372	0	0.298603
PRJNA730888	SAMN19243746	SRR14615503	21851036	3261339541	3124923076	2943411599	0.958172	0.902516	0.42287	149	21284622	3175411305	3062297315	2896297684	0.964378	0.912102	0.422919	149	21284622	488636	4670	73108	0	0.359344
PRJNA730888	SAMN19243745	SRR14615504	19453742	2905653932	2760610586	2569243212	0.950082	0.884222	0.431894	149	18930996	2826379865	2705276257	2529631617	0.957152	0.895008	0.43222	149	18930996	475604	4160	42982	0	0.306225
PRJNA730888	SAMN19243744	SRR14615505	21777572	3247699302	3113559561	2929776683	0.958697	0.902108	0.429799	149	21287966	3173410045	3060039181	2890045809	0.964275	0.910707	0.429772	149	21287966	436144	4628	48834	0	0.319344
PRJNA730888	SAMN19243743	SRR14615506	23246598	3466344565	3317419643	3116265640	0.957037	0.899006	0.448383	149	22693526	3382649230	3258254410	3073316014	0.963226	0.908553	0.448405	149	22693526	513026	5016	35030	0	0.338668
PRJNA730888	SAMN19243742	SRR14615507	19998422	2984930413	2832733728	2632669909	0.949012	0.881987	0.434993	149	19467128	2904584602	2776947827	2592936780	0.956057	0.892705	0.435312	149	19467128	487408	4320	39566	0	0.310102
PRJNA730888	SAMN19243727	SRR14615508	20126500	2999284096	2871538793	2703091810	0.957408	0.901246	0.430885	149	19587540	2917605236	2812541680	2659077135	0.96399	0.91139	0.430878	148	19587540	478520	4190	56250	0	0.298238
PRJNA730888	SAMN19243726	SRR14615509	21498574	3206781974	3065419060	2872654201	0.955918	0.895806	0.443071	149	20998252	3130854598	3010786418	2832242231	0.96165	0.904623	0.44319	149	20998252	434774	4370	61178	0	0.30161
PRJNA730888	SAMN19243725	SRR14615510	19133008	2853420660	2730582457	2566909802	0.956951	0.89959	0.441621	149	18676500	2784159763	2682747016	2533002603	0.963575	0.909791	0.441426	149	18676500	452298	4210	0	0	0.266276
PRJNA730888	SAMN19243724	SRR14615511	22803566	3400248428	3243066102	3039837564	0.953773	0.894005	0.439579	149	22111776	3295268333	3168509750	2985233273	0.961533	0.905915	0.439403	149	22111776	640228	5056	46506	0	0.250034
PRJNA730888	SAMN19243723	SRR14615512	19856048	2959791690	2807984683	2608313941	0.94871	0.881249	0.45077	149	19294018	2874519269	2748787014	2566384990	0.95626	0.892805	0.450919	148	19294018	512918	4560	44552	0	0.294657
PRJNA730888	SAMN19243722	SRR14615513	20478982	3049494149	2904925560	2716551610	0.952593	0.89082	0.43899	148	19857546	2954873991	2838005060	2667851163	0.960449	0.902865	0.438818	148	19857546	581304	4370	35762	0	0.253688
PRJNA730888	SAMN19243721	SRR14615514	19651402	2933025421	2796024359	2619602370	0.95329	0.89314	0.43063	149	19040328	2840368788	2729845261	2570857611	0.961088	0.905114	0.430418	149	19040328	558098	4250	48726	0	0.282179
PRJNA730888	SAMN19243720	SRR14615515	18883184	2817066936	2668238146	2476198760	0.947169	0.878999	0.430039	149	18283024	2726147073	2604418383	2430224862	0.955348	0.89145	0.430227	149	18283024	535026	3904	61230	0	0.288301
PRJNA730888	SAMN19243693	SRR14615516	18867866	2811534282	2677467226	2500329058	0.952315	0.889311	0.441656	148	18361620	2734343470	2622857438	2460721866	0.959227	0.899932	0.441589	148	18361620	462978	4132	39136	0	0.236074
PRJNA730888	SAMN19243719	SRR14615517	19752782	2947010650	2817545358	2645991706	0.956069	0.897856	0.42861	149	19212798	2864893156	2758349178	2602041877	0.96281	0.908251	0.428521	149	19212798	480866	4128	54990	0	0.301194
PRJNA730888	SAMN19243718	SRR14615518	21713112	3239913458	3105893248	2926374985	0.958635	0.903226	0.429892	149	21156598	3155226563	3044674647	2880760946	0.964962	0.913012	0.429797	149	21156598	488880	4988	62646	0	0.317326
PRJNA730888	SAMN19243717	SRR14615519	20789950	3100456992	2961315068	2779363065	0.955122	0.896437	0.434644	149	20197056	3010590818	2897072308	2731989858	0.962294	0.90746	0.434616	149	20197056	539784	4410	48700	0	0.288435
PRJNA730888	SAMN19243716	SRR14615520	19699430	2939026402	2799683124	2620445156	0.952589	0.891603	0.446876	149	19149126	2855967698	2742190238	2579528105	0.960162	0.903206	0.446763	149	19149126	546120	4184	0	0	0.239516
PRJNA730888	SAMN19243715	SRR14615521	18791564	2804229664	2661872048	2476653815	0.949235	0.883185	0.444055	149	18227724	2710167938	2592762788	2424683957	0.95668	0.894662	0.443879	149	18227724	496826	3842	63172	0	0.226163
PRJNA730888	SAMN19243714	SRR14615522	19921958	2973601324	2834855210	2655377356	0.953341	0.892984	0.439419	149	19377504	2891053923	2777679285	2614600657	0.960784	0.904376	0.439185	149	19377504	540362	4092	0	0	0.199009
PRJNA730888	SAMN19243713	SRR14615523	20808744	3107085363	2962487928	2774264349	0.953462	0.892883	0.444097	149	20206934	3008092467	2889460520	2718718367	0.960562	0.903801	0.443609	148	20206934	540586	4286	56938	0	0.245255
PRJNA730888	SAMN19243712	SRR14615524	20412790	3046327271	2887598118	2682106206	0.947895	0.880439	0.429921	149	19812566	2955236994	2825019254	2638082386	0.955937	0.89268	0.430044	149	19812566	572126	4150	23948	0	0.237626
PRJNA730888	SAMN19243711	SRR14615525	20707070	3088996331	2946834126	2759470425	0.953978	0.893323	0.429212	149	20001388	2977031238	2860600644	2690861005	0.96089	0.903874	0.42944	148	20001388	532974	4366	168342	0	0.287158
PRJNA730888	SAMN19243710	SRR14615526	22476358	3352253463	3193592125	2989718764	0.95267	0.891853	0.429771	149	21813938	3251679424	3122975791	2938667578	0.960419	0.903738	0.429526	149	21813938	636452	4890	21078	0	0.251064
PRJNA730888	SAMN19243692	SRR14615527	19349054	2884147499	2758426343	2593105341	0.95641	0.899089	0.432174	149	18828842	2805051289	2701837204	2551292255	0.963204	0.909535	0.432017	148	18828842	475672	4096	40444	0	0.264729
PRJNA730888	SAMN19243709	SRR14615528	21509418	3209323799	3021976757	2787465228	0.941624	0.868552	0.429923	149	20754312	3094952228	2943628228	2732622447	0.951106	0.882929	0.430013	149	20754312	717694	4458	32954	0	0.309248
PRJNA730888	SAMN19243708	SRR14615529	19401618	2854560687	2756273942	2609288053	0.965569	0.914077	0.499976	147	19196350	2822384953	2734501741	2594406758	0.968862	0.919225	0.499733	147	19196350	200752	4516	0	0	0.576094
PRJNA730888	SAMN19243707	SRR14615530	26783646	3992336016	3824976376	3601123868	0.95808	0.902009	0.42877	149	26026646	3877073694	3738647235	3534357036	0.964296	0.911604	0.428899	148	26026646	599628	5990	151382	0	0.335033
PRJNA730888	SAMN19243706	SRR14615531	21212748	3163184361	3032510336	2856025369	0.958689	0.902896	0.432811	149	20740854	3091280516	2981712447	2819181056	0.964556	0.911978	0.432728	149	20740854	445038	4602	22254	0	0.328734
PRJNA730888	SAMN19243705	SRR14615532	19480296	2910827502	2777968244	2604616820	0.954357	0.894803	0.441019	149	18923696	2826359101	2718306482	2561285267	0.96177	0.906214	0.440935	149	18923696	525330	4270	27000	0	0.278011
PRJNA730888	SAMN19243704	SRR14615533	20068148	2995230830	2850245366	2659004904	0.951595	0.887746	0.44362	149	19518034	2911544071	2791179769	2616330878	0.95866	0.898606	0.443457	149	19518034	508356	4224	37534	0	0.263928
PRJNA730888	SAMN19243703	SRR14615534	20480980	3056106093	2925770363	2749708603	0.957352	0.899743	0.451052	149	20031384	2987941542	2878523573	2716261714	0.96338	0.909075	0.45082	149	20031384	444944	4652	0	0	0.315143
PRJNA730888	SAMN19243702	SRR14615535	18791430	2800902842	2681481075	2521819358	0.957363	0.900359	0.439183	149	18342110	2732370779	2632956467	2486448212	0.963616	0.909997	0.438952	148	18342110	423938	3928	21454	0	0.231362
PRJNA730888	SAMN19243701	SRR14615536	19836562	2956755866	2811050443	2615739922	0.950721	0.884666	0.454521	149	19374772	2886859591	2764072511	2583737906	0.957467	0.895	0.454623	148	19374772	457498	4292	0	0	0.305028
PRJNA730888	SAMN19243700	SRR14615537	23772724	3542036800	3395728713	3192597936	0.958694	0.901345	0.461102	148	23200780	3441346639	3318269363	3131479655	0.964236	0.909958	0.460636	147	23200780	463000	5162	103782	0	0.322547
PRJNA730888	SAMN19243691	SRR14615538	22835416	3405716501	3261978541	3068060953	0.957795	0.900856	0.454839	149	22255474	3305792956	3186223254	3008954328	0.96383	0.910207	0.45442	148	22255474	490808	4884	84250	0	0.29484
PRJNA730888	SAMN19243690	SRR14615539	19351404	2882913205	2734379067	2540381904	0.948478	0.881186	0.448448	148	18834842	2804120285	2681266206	2503763795	0.956188	0.892887	0.448769	148	18834842	512372	4190	0	0	0.236374
PRJNA730888	SAMN19243741	SRR14615540	22201538	3308757096	3160526210	2965909569	0.9552	0.896382	0.42444	149	21623410	3221048828	3098409511	2920445628	0.961926	0.906675	0.424475	148	21623410	542450	4770	30908	0	0.289106
PRJNA730888	SAMN19243740	SRR14615541	21455116	3200143938	3066742300	2888709241	0.958314	0.902681	0.425692	149	20939028	3121434372	3010102904	2846537814	0.964333	0.911933	0.425727	149	20939028	462406	4682	49000	0	0.322692
PRJNA730888	SAMN19243695	SRR14615542	18369068	2735280146	2621746066	2469076937	0.958493	0.902678	0.441933	148	17937306	2669237433	2574415257	2434048538	0.964476	0.911889	0.441917	148	17937306	391506	4070	36186	0	0.251663
PRJNA730888	SAMN19243739	SRR14615543	19287682	2875014594	2751660208	2588121494	0.957094	0.900212	0.428346	149	18822290	2804279276	2701210362	2550917056	0.963246	0.909652	0.428369	148	18822290	429612	4252	31528	0	0.28321
PRJNA730888	SAMN19243738	SRR14615544	16340454	2437155394	2326942964	2185172749	0.954778	0.896608	0.430039	149	15861984	2364699833	2275303424	2147048897	0.962195	0.907958	0.430042	149	15861984	440522	3456	34492	0	0.271466
PRJNA730888	SAMN19243737	SRR14615545	19180436	2857489782	2717912530	2535004644	0.951154	0.887144	0.441374	148	18619690	2772485260	2656932407	2489920293	0.958322	0.898082	0.44161	148	18619690	492512	3768	64466	0	0.294158
PRJNA730888	SAMN19243736	SRR14615546	19174460	2861124635	2740373804	2577992922	0.957796	0.901042	0.435647	149	18719980	2792235828	2690634467	2540911565	0.963613	0.909992	0.435693	149	18719980	401442	4186	48852	0	0.301268
PRJNA730888	SAMN19243735	SRR14615547	21727080	3241109355	3084512653	2886111465	0.951684	0.89047	0.42884	149	21016476	3133568786	3007606339	2829131638	0.959802	0.902847	0.428822	149	21016476	645922	4782	59900	0	0.279752
PRJNA730888	SAMN19243734	SRR14615548	22546036	3358598561	3183561013	2956804745	0.947884	0.880369	0.431845	148	21886464	3258737287	3113685702	2906511882	0.955488	0.891914	0.432205	148	21886464	595126	4568	59878	0	0.281516
PRJNA730888	SAMN19243733	SRR14615549	21904814	3258710384	3114941205	2922990580	0.955882	0.896978	0.43452	148	21379878	3179506122	3060223826	2884203701	0.962484	0.907123	0.434377	148	21379878	520190	4746	0	0	0.291234
PRJNA730888	SAMN19243732	SRR14615550	25030324	3722311033	3551218262	3328988979	0.954036	0.894334	0.436856	148	24266024	3606979049	3468569899	3267862398	0.961627	0.905983	0.436801	148	24266024	684130	5304	74866	0	0.323646
PRJNA730888	SAMN19243731	SRR14615551	20166322	3004015559	2847864444	2645164328	0.948019	0.880543	0.430299	148	19564568	2913114501	2784142183	2599273129	0.955727	0.892266	0.430574	148	19564568	537864	4324	59566	0	0.303823
PRJNA730888	SAMN19243730	SRR14615552	20916672	3113789513	2984737658	2809119908	0.958555	0.902155	0.438537	148	20406760	3036533612	2928882253	2767520259	0.964548	0.911408	0.438569	148	20406760	445044	4652	60216	0	0.324379
PRJNA730888	SAMN19243694	SRR14615553	19451576	2898036087	2769732156	2602758752	0.955727	0.898111	0.439027	148	18888462	2812711691	2708500986	2557349232	0.96295	0.909211	0.439037	148	18888462	509984	4304	48826	0	0.269574
PRJNA730888	SAMN19243729	SRR14615554	25054090	3726607808	3576636514	3373310264	0.959757	0.905196	0.434062	148	24483988	3640156053	3514622172	3327417219	0.965514	0.914086	0.434069	148	24483988	514248	5486	50368	0	0.322705
PRJNA730888	SAMN19243728	SRR14615555	19946786	2975053256	2841628843	2667241943	0.955152	0.896536	0.429209	149	19392794	2891152066	2781400697	2622583620	0.962039	0.907107	0.429128	149	19392794	499226	4014	50752	0	0.272679
PRJNA729722	SAMN19156971	SRR14626304	42937924	6440688600	6305690318	6060141593	0.97904	0.940915	0.460687	150	42676488	6371287497	6253403795	6015098270	0.981498	0.944095	0.460189	149	42676488	260222	820	394	0	0.157983
PRJNA729722	SAMN19156971	SRR14626305	69246744	10387011600	10009650927	9408368993	0.96367	0.905782	0.466581	150	68695380	10240203835	9895986796	9311589356	0.966386	0.909317	0.466221	149	68695380	509070	18062	24232	0	0.127622
PRJNA729722	SAMN19156971	SRR14626306	69307120	10396068000	10017830083	9415186721	0.963617	0.905649	0.450814	150	68747146	10252454276	9907507658	9321475862	0.966355	0.909195	0.450385	149	68747146	528436	18338	13200	0	0.0961206
PRJNA729722	SAMN19156971	SRR14626307	62564664	9384699600	9034368107	8487381783	0.96267	0.904385	0.453514	150	61983494	9249540261	8934725524	8404396876	0.965964	0.908629	0.453182	149	61983494	551116	16572	13482	0	0.0837317
PRJNA732936	SAMN19355599	SRR14663081	46511010	6976651500	6843493584	6580923923	0.980914	0.943278	0.442366	150	46267724	6911986552	6794097609	6538016731	0.982944	0.945895	0.441722	149	46267724	240576	0	2710	0	0.170858
PRJNA732936	SAMN19355598	SRR14663082	43026878	6454031700	6330031425	6088938263	0.980787	0.943432	0.441926	150	42845996	6410122756	6296820936	6060323202	0.982325	0.94543	0.441499	149	42845996	180838	44	0	0	0.157229
PRJNA732936	SAMN19355597	SRR14663083	57855758	8678363700	8502880701	8162428757	0.979779	0.940549	0.441786	150	57608862	8611976639	8451129438	8117299776	0.981323	0.942559	0.441305	149	57608862	244356	52	2488	0	0.184121
PRJNA732936	SAMN19355596	SRR14663084	51502204	7725330600	7539719529	7195831753	0.975974	0.931459	0.441723	150	51181900	7656735814	7490388379	7154486539	0.978274	0.934404	0.441183	149	51181900	319700	604	0	0	0.155417
PRJNA732936	SAMN19355595	SRR14663085	49912442	7486866300	7317679702	7006943027	0.977402	0.935898	0.442048	150	49631888	7426337820	7274045934	6970279154	0.979493	0.938589	0.441453	149	49631888	280512	42	0	0	0.148292
PRJNA732936	SAMN19355593	SRR14663087	55953456	8393018400	8216127249	7886553220	0.978924	0.939656	0.443349	150	55647942	8323656606	8165749314	7843921051	0.981029	0.942365	0.442778	149	55647942	305478	36	0	0	0.156974
PRJNA732936	SAMN19355592	SRR14663088	54521694	8178254100	8000651746	7677378583	0.978284	0.938755	0.444142	150	54181648	8106832522	7949683957	7634548983	0.980615	0.941743	0.443507	149	54181648	339996	50	0	0	0.16614
PRJNA732936	SAMN19355591	SRR14663089	46363672	6954550800	6798133055	6518204911	0.977509	0.937258	0.445366	150	46035354	6884225613	6748246261	6476373484	0.980248	0.940756	0.444751	149	46035354	320826	6218	1274	0	0.151084
PRJNA732936	SAMN19355590	SRR14663090	47152190	7072828500	6919485494	6643240938	0.978319	0.939262	0.448613	150	46843598	7006130744	6872027721	6603378581	0.980859	0.942514	0.447888	149	46843598	308564	28	0	0	0.164159
PRJNA732936	SAMN19355589	SRR14663091	55217056	8282558400	8090354757	7752880664	0.976794	0.936049	0.445304	150	54790500	8191939478	8025736968	7698548203	0.979711	0.939771	0.444353	149	54790500	426498	58	0	0	0.161619
PRJNA732936	SAMN19355588	SRR14663092	44833390	6725008500	6582433185	6314188027	0.978799	0.938912	0.444665	150	44511788	6654926486	6532202344	6271772454	0.981559	0.942426	0.443863	149	44511788	321602	0	0	0	0.148159
PRJNA735557	SAMN19588562	SRR14744588	42120450	6318067500	6158031799	5868116562	0.97467	0.928783	0.441154	150	41888356	6257652441	6110648958	5827230847	0.976508	0.931217	0.440947	149	41888356	223618	6502	1974	0	0.409489
PRJNA735557	SAMN19588561	SRR14744589	41025892	6153883800	5979238606	5680328304	0.97162	0.923048	0.44577	150	40770264	6085396866	5925832524	5634581404	0.973779	0.925918	0.44559	149	40770264	248002	6116	1510	0	0.569105
PRJNA735557	SAMN19588560	SRR14744590	46845806	7026870900	6824060031	6478394349	0.971138	0.921946	0.445416	150	46496050	6945706412	6763515670	6427330476	0.973769	0.925367	0.44516	149	46496050	338948	7282	3526	0	0.401041
PRJNA735557	SAMN19588559	SRR14744591	51362500	7704375000	7471120293	7086369593	0.969724	0.919785	0.431649	150	50955834	7564263035	7357124296	6986631052	0.972616	0.923637	0.431211	148	50955834	378582	7836	20248	0	0.676022
PRJNA741583	SAMN19882154	SRR14920666	27471927	3897407320	3838483013	3697045074	0.984881	0.948591	0.45311	141	27471743	3897385848	3838464483	3697027739	0.984882	0.948592	0.453111	141	27471743	61	123	0	0	0.444405
PRJNA741583	SAMN19882153	SRR14920667	24552805	3483534542	3420179227	3268057167	0.981813	0.938144	0.450502	141	24550241	3483279486	3419970494	3267866831	0.981825	0.938158	0.450505	141	24550241	742	1822	0	0	0.410419
PRJNA741583	SAMN19882152	SRR14920668	25439350	3617065413	3561985736	3429844153	0.984772	0.948239	0.453649	142	25439201	3617047894	3561970631	3429830136	0.984773	0.94824	0.453649	142	25439201	47	102	0	0	0.442877
PRJNA741583	SAMN19882151	SRR14920669	28442125	4052451747	3991271454	3844290572	0.984903	0.948633	0.453844	142	28441934	4052429073	3991251732	3844272065	0.984904	0.948634	0.453844	142	28441934	56	135	0	0	0.451566
PRJNA741583	SAMN19882150	SRR14920670	24425880	3463162382	3412261280	3274744615	0.985302	0.945594	0.452422	141	24423235	3462944992	3412134123	3274634751	0.985327	0.945621	0.452415	141	24423235	2576	69	0	0	0.452446
PRJNA741583	SAMN19882149	SRR14920671	24650098	3491630537	3439483690	3297566153	0.985065	0.94442	0.4522	141	24647627	3491427677	3439364593	3297463884	0.985088	0.944446	0.452194	141	24647627	2395	76	0	0	0.446376
PRJNA741780	SAMN19901946	SRR14932958	44229936	6634490400	6321442920	6038734991	0.952815	0.910203	0.471241	150	40970130	5709204418	5605782788	5414870610	0.981885	0.948446	0.443187	139	40970130	1681646	7846	1570314	0	0.201249
